Published,User,Comment,comment_trans
2023-11-17T02:07:24Z,@fonkyal-jayasinga2312,Kemiskinan manusia adalah karena kikirnya dan kesombongan manusia adalah kehancurannya sendiri. Mreka tdk meminta KEWARGANEGARAAN.<br><br>DI KEPALA PEMIMPIN YG BIJAK INI ADALAH SUMBER DAYA MANUSIA YG BAIK DAN MENGUNTUNGKAN. <br><br>TINGGAL DI BERI PENYULUHAN CARA HIDUP SEHAT DAN BAIK..,Human poverty is because of its miser and human arrogance is its own destruction. They do not ask for citizenship. <br> <br> In the head of this wise leader is a good and profitable human resource. <br> <br> Just give counseling on a healthy and good way of life ..
2023-11-17T02:06:54Z,@asatu1848,"Ngeri juga kalau setiap bulan yg datang ratusan org,,,,","Horrified too if every month who comes hundreds of people ,,,,"
2023-11-17T02:06:38Z,@tugiono3843,Etnis Rohingya terusir karena sifat buruk mereka.Mereka yg merusak perikemanusiaan.,Rohingya ethnic ethnic is driven out of their bad nature. Those who damage humanity.
2023-11-17T02:06:11Z,@ketutastawa9293,Tumben warga cerdas  kalau seiman biasanya dirangkul dipeluk,Tumben is a smart citizen if the faith is usually embraced hugged
2023-11-17T02:06:04Z,@ibnuibnu1725,HARUSNYA ACEH MENERIMA PNGUNGSI...Kan aceh SERAMBI MEKAH..,Aceh should accept the function ... Aceh is the porch of Mecca ...
2023-11-17T02:05:49Z,@sampurnadi3253,suruh mereka pulang ke asal negaranya,told them to go home from their country
2023-11-17T02:05:33Z,@odangkung6958,Mereka saudara/i kita sesama muslim seharusnya selamat datang untuk mereka,They are our fellow Muslims should be welcome to them
2023-11-17T02:04:50Z,@rjojo434,SEIMAN,Faith
2023-11-17T02:04:36Z,@user-bi8zg5jl5k,Inilah bukti Bahwa GAM itu tidak baik... Nyatanya syariah gagal,This is proof that GAM is not good ... in fact the sharia failed
2023-11-17T02:04:32Z,@sarbinibini8352,Kami di malaysia sudah pendatang seperti Rohanya ini orang ini mula baik datang negara kita tapi kalau sudah lama meraka pijak kapala kita saya tidak suka Rohinya ini lebak baik saya suka orang Indonasia datang negara kami benci Rohinya,"We in Malaysia are already migrants like this Spirit, this person first came to our country, but if it has been a long time, we do not like the spirit, I don't like the spirit, I like Indonesian people to come, we hate their spirits"
2023-11-17T02:04:04Z,@fonkyal-jayasinga2312,Gila lu ngaku islam,Crazy you admit to Islam
2023-11-17T02:03:47Z,@hengkypurnomo3218,"Krisis Kemanusiaan, Genosida dan Apartheid<br>PBB mana suaranya??? 😢😢","Humanitarian crisis, genocide and apartheid <br> where is the voice ??? 😢😢"
2023-11-17T02:03:43Z,@user-bi8zg5jl5k,Beginilah katanya peduli sesama agama kenyataannya cuman munafik 😅😅,This is how he said cared for fellow religions in fact only hypocrites 😅😅
2023-11-17T02:03:28Z,@muhammadthahirsmt8007,Anak2 palestina ada kah di Aceh,Palestinian children are in Aceh
2023-11-17T02:02:57Z,@sartikaayunita2497,"Tekorlah dana APBN,,suru mrka balik ke negaranya","Time the APBN Fund ,, Suru MRKA returned to his country"
2023-11-17T02:02:35Z,@thesoundsss630,Menolak saudara seiman...macam mana pula kau,Refuse Brother in the Firms ... What kind of you are you
2023-11-17T02:02:25Z,@user-ih1bm3zu4i,Usir aj jangan sampai kayak palestina 😂,Speak not like Palestine 😂
2023-11-17T02:02:06Z,@yulianaAdu12,"Ntar jadi pemberontak. Contoh imigran luar negri..lama2 mereka memberontak karna pengangguran, menuntut t4 tinggal yg layak..","Later become a rebel. Examples of foreign immigrants ... their longs rebel because of unemployment, demanding a decent stay .."
2023-11-17T02:02:02Z,@boylazer,Inilah kemunafikan umat islam di seluruh dunia.<br>Berkoar koar menuntut atas nama kemanusiaan.<br>Demo berjilid jilid menuntut atas nama kemanusiaan.<br>Sesungguhnya kebencian dan permusuhan telah tertanam di dalam hati dan pikiran setiap umat islam untuk membenci dan memusuhi orang yg tidak satu kaum.<br>Menyedihkan.<br>Menyedihkan.<br>Menyedihkan.,This is the hypocrisy of Muslims around the world. people who are not one people. <br> Sad. <br> Sad. <br> Sad.
2023-11-17T02:01:56Z,@raffialan7294,Aceh sulit untuk berubah menjadi manusia yang berhati malaikat.,Aceh is difficult to turn into an angel -hearted human being.
2023-11-17T02:01:26Z,@TPA_TPQ_Mutiara_Qurani,Kasian mereka,Poor them
2023-11-17T02:00:51Z,@besteh2889,"Mereka berperangai buruk,makanya tidak diakui pemerintah negara asal.kasian memang bolih.tetepi jumplah mereka yg banyak mesti menimbulkan masala besar.beri bantua kemudian hantar ke laut intetnasional.","They are fighting bad, so it is not recognized by the government of the country of origin."
2023-11-17T02:00:46Z,@direkturyayaya,Saudara kita,Our brother
2023-11-17T02:00:33Z,@direkturyayaya,Sedih ya,Sad yes
2023-11-17T02:00:30Z,@terbalik26,abis diterima nanti rumah mu diambil😂,after being accepted later your house was taken😂
2023-11-17T02:00:17Z,@tonggohutajulu3705,🤩😍👏 Maaf&quot; secara konten. Kreen tuuh brother brother Aceh!!!(harus gitulah!!!)   Kan kita wni  aman&quot; dll  di Negara ini karena leluhur kita dulu...................&quot;.    Enak aja tanpa ada perjuangan dari leluhur dll langsung mendapat fasilitas yang cukup dll  yg melebihi dari asli Pribumi!!!    Bknh bgtu?!? 😀😃😄😁🤫 NKRI harga mati. Terimakasih.......,🤩😍👏 Sorry & quot; Content. Kreen Tuuh Brother Brother Aceh !!! (must be that !!!) We are safe Indonesian citizens & quot; etc. In this country because our ancestors first ................... & quot;. It's delicious without any struggle from ancestors etc. directly get enough facilities etc. that exceed the original indigenous !!! How come?!? 😀😃😄😁🤫 NKRI Price Dead. Thank You.......
2023-11-17T02:00:17Z,@PEMERSATUBANGSA62,"Kalau pengen tahu kelakuan orang Rohingya, liat aja YouTubers orang Malaysia, lihat kelakuan orang Rohingya ini seperti apa","If you want to know the behavior of the Rohingya, just look at the Malaysian YouTubers, see what this Rohingya behavior is like"
2023-11-17T02:00:04Z,@rulyvlogs7162,sebenar nya kasihan...mereka sama seperti kita ingin hidup damai nyaman ...,actually sorry ... they are the same as we want to live peacefully ...
2023-11-17T01:59:54Z,@anitaadhi8152,Ya Allah...kasian....terima aja atuh...Indonesia kan  kaya...gak akan berkurang kekayaannya....Allah itu maha kaya....Bumi ini milik Allah,O Allah ... sorry ... just accept it ... Indonesia is rich ... it won't decrease his wealth .... Allah is all rich .... This earth belongs to Allah
2023-11-17T01:59:39Z,@godlyvebbenheserpuling2916,"Muslim Palestina mendapat bantuan Pendidikan di Indonesia, tapi Muslim Rohingya di tolak di Indonesia. 😂 😂 😂 😂 😂<br><br>Umat Muslim Indonesia hanya Cinta Palestina, No  Muslim Rohingya.","Palestinian Muslims received educational assistance in Indonesia, but Rohingya Muslims were rejected in Indonesia. 😂 😂 😂 😂 😂 <br> <br> Indonesian Muslims Only Palestinian Love, No Muslim Rohingya."
2023-11-17T01:59:35Z,@BundaWatini-xj9ly,"Dari dulu warga rohinya kalau ngungsi pasti ke indonesia , makan tidur gratis , indonesia dah padat","From the first, the spiritual residents if they were fleeing to Indonesia, eating free sleep, Indonesia has been busy"
2023-11-17T01:59:34Z,@eliudkeni,tukan...mestinya termia saja..sama kaya kalian Memaksa mesir untuk menerima pengungsi palestina...dasar egois,tukan ... it should be thermia ... the same rich you force Egypt to accept Palestinian refugees ... Selfish basis
2023-11-17T01:59:23Z,@manggorrity512,"Orang Aceh mungkin belajar dari malaysia dan Pakistan, baru² ini pengungsi taliban menyerang tentara Pakistan","Acehnese may learn from Malaysia and Pakistan, recently the Taliban refugees attacked the Pakistani army"
2023-11-17T01:59:14Z,@andreebudiman9552,MASYARAKAT ACEH SEBENARNYA PUNYA JIWA SOSIAL TINGGI.. SAYANG NYA KARENA ULAH PENGUNGSI ROHINGYA SENDIRI.. MAKANYA MASYARAKAT ACEH KAPOK GA MAU MENGAJAK TINGGAL &amp; BEKERJA BERSAMA SAMA LAGI.. MEMANG SEBAIKNYA PENGUNGSI ROHINGYA ITU JANGAN DITEMPATKAN DI ACEH SAJA .. KASIHAN MASYRAKAT ACEH WILAYAH NYA SEMAKIN SEMPIT AJA.. DIKUATIRKAN AKAN TERJADI PERGESEKAN ANTARA MASYARAKAT ACEH SENDIRI DENGAN PARA PENGUNGSI  ROHINGYA.. KALO GA MAU DITEMPATKAN DIWILAYAH LAIN SEGERA AJA DIPULANGKAN KEMBALI KENEGARANYA,"Acehnese people actually have a high social spirit ... it's a shame because of Rohingya refugees themselves ... so the people of Aceh give up they don't want to invite to live & amp; Working together again .. Indeed, the Rohingya refugees should not be placed in Aceh. Repatriated the maintenance"
2023-11-17T01:58:21Z,@user-nr7gn5uh9o,Saya setujuh dengan sikap saudaraku warga Aceh. Takut pengungsi membawah masalah.,I am seven with my brother's attitude of my brother. Fear of refugees under the problem.
2023-11-17T01:57:39Z,@dwiwarsih3761,Rasa kemanusiaan sudah pada hilang padahal sudah pernah kena cobaan tzunami yg dulu juga dibantu dari luar aceh bahkan mungkin dulu ada yg dari warga yg mereka tolak ini,"A sense of humanity has been lost even though it has been hit by Tzunami trials that were also assisted from outside Aceh, maybe there were even those of the residents they refused"
2023-11-17T01:57:29Z,@yantoyanto9290,Ya Allah sungguh menyayat hati melihat penderitaan saudara seiman kmi ini..ya berikanlah pertonganmu pada orang yang terania dan terjajah ini..,"O Allah, really heartbreaking seeing the suffering of this brother in KMI ... Give your arms to this person who is terraced and colonized .."
2023-11-17T01:57:25Z,@arawb1873,Ini muslim Rohingya saudara2 seiman yg wajib ditolong 🤲🙏🙏,This is Rohingya Muslim brothers and sisters who must be helped 🤲🙏🙏
2023-11-17T01:57:06Z,@marifatunnisha3699,"Udh mulai kerasa kan, ? Menolong semampunya",Already started to feel right? Help as much as possible
2023-11-17T01:57:01Z,@GoesProjek-ns2rv,nantinya d trima pas mengusir pribumi sendiri,"Later, Drima is when driving out the natives themselves"
2023-11-17T01:56:41Z,@Erin-bw2on,Kasihan😭,Poor
2023-11-17T01:56:31Z,@ayamkampung0202,"Aceh udah terlalu Sering membantu mereka yg anehnya mereka balik lagi😂 Aceh sampai rela miskin hanya untuk membantu orang lain,,, kayaknya Rohingya udah mulai ketagihan atau mungkin dia sebar di kampungnya kalau mau hanyut ke Aceh aja biar di beri bantuan,,, Aceh udah beberapa kali beri bantuan ke mereka kecuali ada dana dari pemerintah pusat Indonesia baru gampang bantu mereka setiap hari, ni dana dari mereka sendiri, salut sama Aceh❤👍👍👍","Aceh has helped those who strangely they go back again, Aceh until they are willing to be poor just to help others ... I think the Rohingya have started to be addicted or maybe he is spreading in his village if he wants to drift away to Aceh so that it is given help ... Aceh already Several times provide assistance to them unless there is funds from the Indonesian central government, only easy to help them every day, this is funds from themselves, salute the same Aceh."
2023-11-17T01:56:21Z,@Erin-bw2on,Kasihan,Pity
2023-11-17T01:55:33Z,@user-pd7yr6xm5r,Ketika kaum Muhajirin dan Nabi Saw terzholimi dikota Mekah mereka hijrah ke Madinah dan disambut oleh kaum Anshar muslimin Madinah dengan suka cita.,When the Muhajirin and the Prophet Terzholimi in the city of Mecca they moved to Medina and were welcomed by the Anshar Muslimin Medina with joy.
2023-11-17T01:55:03Z,@godlyvebbenheserpuling2916,"Muslim Indonesia teriak KEMANUSIAAN terkait di Gaza,, tapi Rohingya di tolak. 😂😂😂😂😂😂😂","Indonesian Muslims shouted Humanity related to Gaza, but Rohingya were rejected. 😂😂😂😂😂😂😂"
2023-11-17T01:54:48Z,@tyrionlanister54,"Ini soal kemanusiaan, jangan sampai i😢ini dibebankan ke rakyat aceh,...negara harus terlibat...jokowi jangan jauh ke as ngomong sama biden, sedangkan tragedi kemanusiaan di depan mata dibiarkan....😢😢😢😢","This is a matter of humanity, do not let this 😢ini be charged to the people of Aceh, ... the state must be involved ... Jokowi should not be far to the US talking to Biden, while the tragedy of humanity in front of the eye is left .... 😢😢😢😢 😢😢😢😢 😢😢😢😢 😢😢😢😢 😢😢😢😢 😢😢😢😢 😢😢😢😢"
2023-11-17T01:54:32Z,@sayaorangkaya221,Serem geli bgt jijik,How scary it is tickling
2023-11-17T01:54:26Z,@cooldown7825,YANG PALING ISLAM<br>NGETIK DOANG BAGUS&quot;<br>KENYATAAN TERBALIK 🤪,The most Islam <br> typing is good & quot; <br> Reverse Reverse 🤪
2023-11-17T01:54:25Z,@tommykhorlina4227,Mana Pemda?????? Mana team penangan dr pusat?????,Where is the local government ?????? Where is the central handling team ?????
2023-11-17T01:54:03Z,@user-ci1yf1yo6l,BAGUSSSSSSSSSS saya sangat setuju dg kebijakan ini.jangan lagi menerima etnis mereka ini.. jadikan pengalaman pengajaran. sekali saja ditolong mereka akan berbondong2 memanggil kawan2 lainnya dan akhirnya menjadi benalu di negri kita.<br>lihatlah kelakuan etnis mereka di malaysia... sungguh kurang ajar sekali. nasib baik bukan di indonesia.. jika di indonesia saya yakin kita akan membasmi mereka,Goodsssssssss I strongly agree with this policy. Don't accept their ethnicity ... make teaching experiences. once helped they will flock to call other friends and eventually become parasites in our country. good fortune is not in Indonesia ... if in Indonesia I am sure we will eradicate them
2023-11-17T01:53:56Z,@Zer0_Ma_Gaming,Mereka ke Aceh karena tau disana itu serambi Mekah,They went to Aceh because they knew there was the porch of Mecca
2023-11-17T01:53:43Z,@Qusaini-ch7bn,Keadaan seperti itu masih juga banyak anak. Kalau dibiarkan tinggal nanti buat negara sendiri.,Such situations are still many children. If left unchecked later for your own country.
2023-11-17T01:53:40Z,@sayaorangkaya221,Nah bgs nanti jd israel tau rasa😂😂,"Well, later, it will be Israel."
2023-11-17T01:53:30Z,@icbm5389,Krna warga sana sndri hidup ny susah mt pencarian ny kl k datangan yyyy bs jd pengangguran mrk kn mau k Australia anter aj....ngapain indo nahan 😒🤔Australia aj pro opm dn slalu nyerang indo pk isu ham burger jg mata matai in indo😑😑😑😑,"Because the residents there, live, it's hard to search, the search for yyyy can be unemployed, why do you want to do the anteria ... what are you doing 😑😑😑😑"
